t,err_norm,pos_err,nees_full,nees_pos,active_count,active_set,rank_xy_x,gdop_xy_x,rank_3d_x,gdop_3d_x,mode_x,mode_y,selected,n_active,reason,rank,gdop,fim_logdet,size,rank_xy_y,gdop_xy_y,rank_3d_y,gdop_3d_y,score,f_obs,f_energy,f_mission,soc,phase,w_obs,w_energy,w_mission,active_set_str,rank_xy,gdop_xy,rank_3d,gdop_3d
0.01,0.00010315036718215298,0.00010315036718215298,0.00042561026274692327,1.063893435617456e-08,2,usv2|usv4,2.0,5.5047177191281795,2.0,,xy:init,xy,"['usv2', 'usv4']",2,init,2,5.5047177191281795,-1.3336943806533155,2,2,5.5047177191281795,2,,0.6282835204446565,0.9565670408893131,0.5,0.0,1.0,cruise,0.5,0.3,0.2,"usv2,usv4",,,,
0.02,0.009572725202138603,0.009572725202138603,0.1990560048949488,0.09322652745564886,2,usv2|usv4,2.0,5.5047281481877475,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.5047281481877475,-1.3337006523050055,2,2,5.5047281481877475,2,,0.6282836996393979,0.9565674159454624,0.4999999722222222,0.0,0.9999999444444444,cruise,0.5,0.3,0.2,"usv2,usv4",,,,
0.03,0.012278508730886366,0.012278508730886366,0.1973841867643826,0.1206354416428731,2,usv2|usv4,2.0,5.504734921759698,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504734921759698,-1.3337055590556335,2,2,5.504734921759698,2,,0.628283752051854,0.9565675374370415,0.4999999444444444,0.0,0.9999998888888888,cruise,0.5,0.3,0.2,"usv2,usv4",,,,
0.04,0.008969875966531529,0.008969875966531529,0.0956560861910323,0.024113478215446134,2,usv2|usv4,2.0,5.504739242701439,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504739242701439,-1.3337099628169895,2,2,5.504739242701439,2,,0.6282835351547362,0.9565671203094724,0.4999999166666666,0.0,0.9999998333333332,cruise,0.5,0.3,0.2,"usv2,usv4",,,,
0.05,0.019117353269261485,0.019117353269261485,3.208282985535055,0.12743413874490442,2,usv2|usv4,2.0,5.503473873559995,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.503473873559995,-1.3332527729657984,2,2,5.503473873559995,2,,0.6282855558146044,0.9565711782958756,0.4999998888888888,0.0,0.9999997777777776,cruise,0.5,0.3,0.2,"usv2,usv4",,,,
0.06,0.03135935749278576,0.03135935749278576,4.70531000162772,1.7103271255908192,2,usv2|usv4,2.0,5.503216638425112,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.503216638425112,-1.3331615679795918,2,2,5.503216638425112,2,,0.6282857140296172,0.9565715113925677,0.499999861111111,0.0,0.999999722222222,cruise,0.5,0.3,0.2,"usv2,usv4",,,,
0.07,0.03574270313410184,0.03574270313410184,4.698027956322788,1.9915640162113375,2,usv2|usv4,2.0,5.502953159263704,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.502953159263704,-1.3330670593296925,2,2,5.502953159263704,2,,0.6282860618447226,0.9565722236894452,0.4999998333333332,0.0,0.9999996666666664,cruise,0.5,0.3,0.2,"usv2,usv4",,,,
0.08,0.032180633389406486,0.032180633389406486,3.5355093329274725,1.0114883429261852,2,usv2|usv4,2.0,5.502683493440033,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.502683493440033,-1.3329692720095188,2,2,5.502683493440033,2,,0.6282865971591978,0.9565733109850623,0.4999998055555554,0.0,0.9999996111111108,cruise,0.5,0.3,0.2,"usv2,usv4",,,,
0.09,0.03621122632206085,0.03621122632206085,3.526113484626049,1.1494023716970696,2,usv2|usv4,2.0,5.502411250731462,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.502411250731462,-1.3328708142821881,2,2,5.502411250731462,2,,0.6282869337292674,0.9565740007918682,0.4999997777777776,0.0,0.9999995555555552,cruise,0.5,0.3,0.2,"usv2,usv4",,,,
0.1,0.043762248241689436,0.043762248241689436,7.703076698818932,1.2898062701436772,2,usv2|usv4,2.0,5.504619773971342,2.0,,xy:dwell_hold,xy,"['usv2', 'usv4']",2,dwell_hold,2,5.504619773971342,-1.3336716927298564,2,2,5.504619773971342,2,,0.6282855422822169,0.9565712345644338,0.4999997499999998,0.0,0.9999994999999996,cruise,0.5,0.3,0.2,"usv2,usv4",,,,
