t,p_true_x,p_true_y,p_true_z,v_true_x,v_true_y,v_true_z,v_body_x,v_body_y,v_body_z,vW1_x,vW1_y,vW1_z,vW2_x,vW2_y,vW2_z,err_norm_W1,err_norm_W2,cos_W1,cos_W2
0.22,219.96229553222656,-229.96168518066406,-4.962279319763184,0.0335693359375,-0.018310546875,-0.049495697021484375,0.2961493134498596,0.18681851029396057,0.05015219748020172,0.0013686075768117925,0.35014811170811566,0.05015219748021293,0.31660043522778086,-0.1495651618293215,0.0501521974802821,0.3830513971655099,0.3275119539664273,-0.39991711497034865,0.4919704249944845
0.23,219.962646484375,-229.9618682861328,-4.962844371795654,0.03509521484375,-0.018310546875,-0.05650520324707031,0.6011340618133545,-0.10702931135892868,-0.09037140011787415,0.4130471047180137,0.44967711436717017,-0.09037140011797318,0.2324582991818801,-0.5646065506554366,-0.09037140011773076,0.6025006235888412,0.5818405538430756,0.26696815987262174,0.5542652323346206
0.24,219.96299743652344,-229.96205139160156,-4.963438987731934,0.03509521484375,-0.018310546875,-0.05946159362792969,-0.22154565155506134,-0.8492984175682068,-0.08594049513339996,0.5975212625281027,-0.6429297263904135,-0.08594049513349068,-0.8354390814474573,-0.26913162846432975,-0.08594049513346991,0.8409359730427111,0.9063345454156587,0.6008587286338343,-0.30607183737162014
0.25,219.96334838867188,-229.9622344970703,-4.964041709899902,0.03509521484375,-0.018310546875,-0.060272216796875,0.11874246597290039,-0.019298989325761795,0.146195188164711,0.08004198101658284,0.08980815761907196,0.14619518816469407,0.04748071798438149,-0.11053418168000922,0.14619518816472632,0.23735765284152166,0.22646719147874858,-0.5601162993016094,-0.3751188669212663
0.26,219.96368408203125,-229.96240234375,-4.9646430015563965,0.0335693359375,-0.01678466796875,-0.06012916564941406,0.21029894053936005,0.9708204865455627,-0.07412224262952805,-0.7060579149771591,0.6987133027276198,-0.07412224262952695,0.9319080469769304,0.3438974421104218,-0.0741222426294187,1.0291654981437974,0.968142463941396,-0.43867738478048834,0.42445142099623406
0.27,219.96401977539062,-229.9625701904297,-4.965237617492676,0.0335693359375,-0.01678466796875,-0.05946159362792969,-0.1762804090976715,-0.18160542845726013,-0.06653400510549545,0.058548680339742185,-0.24622625292356926,-0.06653400510546875,-0.24785917192364373,0.051197133627038226,-0.06653400510552601,0.23090566809295307,0.28960930473530605,0.5464099529126182,-0.2838747623400313
0.28,219.96434020996094,-229.96273803710938,-4.965822696685791,0.03204345703125,-0.01678466796875,-0.05850791931152344,-0.17874492704868317,0.043436069041490555,0.039094168692827225,-0.13261683581414277,-0.12747241181919397,0.03909416869284682,-0.059328985789966225,0.17411637591419313,0.03909416869283213,0.2211129943296975,0.23306286586567965,-0.3399276711438939,-0.5497075407358283
0.29,219.96466064453125,-229.96290588378906,-4.966397285461426,0.03204345703125,-0.01678466796875,-0.05745887756347656,-0.13516868650913239,0.8325756192207336,-0.336107075214386,-0.7749788529896052,0.3329572063628201,-0.3361070752144671,0.6298400552963876,0.5610296147213744,-0.33610707521423977,0.9226316738474257,0.8768551398219048,-0.18020137022335717,0.4878890183086058
0.3,219.96498107910156,-229.9630584716797,-4.96696138381958,0.03204345703125,-0.0152587890625,-0.05640983581542969,0.1210303008556366,-0.24989812076091766,0.028088899329304695,0.2758096985993833,-0.03203764787015287,0.02808889932932961,-0.14586656902497452,-0.23626329542148836,0.028088899329248344,0.2585411898947726,0.29603210204867486,0.4162586510591418,-0.1426622942634773
0.31,219.9652862548828,-229.96322631835938,-4.9675140380859375,0.030517578125,-0.01678466796875,-0.05526542663574219,-0.014653163962066174,-0.5812339186668396,0.09705320745706558,0.48254633433013616,-0.3243402853008412,0.09705320745718447,-0.49827648018653686,-0.2996133086787789,0.09705320745694296,0.5675574160213406,0.6187213931999839,0.3845169359537804,-0.40359334716892903
0.32,219.96559143066406,-229.96337890625,-4.9680562019348145,0.030517578125,-0.0152587890625,-0.05421638488769531,0.24516497552394867,-0.10229448229074478,-0.1666332185268402,0.21788741365153222,0.15197073128174846,-0.1666332185268463,0.0452564265021,-0.2617668505642116,-0.1666332185268974,0.2751557962777809,0.2713319047260731,0.6653075631903231,0.7173212142190517
0.33,219.96588134765625,-229.96351623535156,-4.968587875366211,0.02899169921875,-0.01373291015625,-0.05316734313964844,-0.4167686104774475,0.031335242092609406,-0.12540042400360107,-0.25006992713380566,-0.3348775856216821,-0.12540042400355803,-0.19718527365427851,0.3685049981511916,-0.12540042400352389,0.4315401625033563,0.4499771767282669,0.14821959626716547,-0.1516915895329885
0.34,219.96617126464844,-229.9636688232422,-4.969108581542969,0.02899169921875,-0.0152587890625,-0.05207061767578125,0.22065582871437073,-0.25721877813339233,-0.09582599252462387,0.33544738705438437,0.048223839566852424,-0.09582599252457162,-0.09869500376122409,-0.3242063916962833,-0.09582599252473646,0.3160057999035179,0.33714544060276236,0.6451992461866323,0.3265617334480012
0.35000000000000003,219.96644592285156,-229.9638214111328,-4.969618797302246,0.0274658203125,-0.0152587890625,-0.051021575927734375,-0.3526444733142853,0.2620902359485626,-0.005018732976168394,-0.4103468642836787,-0.15705049697741524,-0.005018732976214199,0.032053821063281425,0.43820310380409916,-0.005018732976015334,0.4624944289246779,0.4558124609888246,-0.3273216965223431,-0.21079429547961154
0.36,219.96673583984375,-229.96395874023438,-4.970118999481201,0.02899169921875,-0.01373291015625,-0.05002021789550781,-0.12585574388504028,0.5005288124084473,-0.09176003187894821,-0.48996594201809396,0.16217935631948852,-0.09176003187911808,0.3549854478572426,0.3746386255627405,-0.09176003187876626,0.5495492434405915,0.5087696787147017,-0.3801709643205681,0.31257285850323296
0.37,219.9669952392578,-229.96409606933594,-4.970609188079834,0.02593994140625,-0.01373291015625,-0.04901885986328125,0.08246763050556183,0.5765330791473389,-0.11045410484075546,-0.4424588622404059,0.37871025289194976,-0.11045410484099423,0.5308855170759363,0.23948250077962405,-0.11045410484059617,0.6141525582510962,0.5682097922855934,-0.33257798856962045,0.4693690137525403
0.38,219.96726989746094,-229.9642333984375,-4.971089839935303,0.0274658203125,-0.01373291015625,-0.048065185546875,-0.5037276148796082,-0.3351943790912628,0.025862788781523705,0.012977224806097962,-0.6049201275120546,0.02586278878172584,-0.5529758835645153,0.2455899860110759,0.02586278878156112,0.5959677766062338,0.6400205320648459,0.21482763542160788,-0.5733171163886241
0.39,219.967529296875,-229.96437072753906,-4.971560478210449,0.02593994140625,-0.01373291015625,-0.04706382751464844,0.6593623161315918,0.07889249175786972,0.03929619491100311,0.2867242875848374,0.598975672615556,0.03929619491089013,0.4199421165440984,-0.5144232617492703,0.03929619491082354,0.6714747471702625,0.6429514722473432,-0.0714817763732375,0.4365711207172113
0.4,219.96778869628906,-229.96449279785156,-4.97202205657959,0.02593994140625,-0.01220703125,-0.0461578369140625,-0.6679181456565857,-0.06722433865070343,-0.011519393883645535,-0.30106404505657175,-0.599995170869501,-0.011519393883536526,-0.4145906234091332,0.5279662671741213,-0.011519393883446426,0.673517873538268,0.6978926798602638,0.0012687830353675538,-0.4568862570036759
0.41000000000000003,219.96803283691406,-229.96463012695312,-4.972474098205566,0.0244140625,-0.01373291015625,-0.04520416259765625,-0.22391270101070404,-0.17822982370853424,-0.4039105474948883,0.03058380640588025,-0.2845477133841366,-0.40391054749477556,-0.2704372528945009,0.09362938990087243,-0.4039105474948737,0.44949860283785464,0.47658601766045733,0.8703813664030796,0.39392842581002624
0.42,219.96827697753906,-229.96475219726562,-4.972917079925537,0.0244140625,-0.01220703125,-0.04429817199707031,-0.2422093152999878,0.029220731928944588,0.003979173954576254,-0.15437057069385365,-0.1889151391105641,0.003979173954588834,-0.10501296423895712,0.22020781144922327,0.003979173954676014,0.25596953448029264,0.2703677430640275,-0.12909661749142706,-0.42755321558839054
0.43,219.96852111816406,-229.96487426757812,-4.97335147857666,0.0244140625,-0.01220703125,-0.04343986511230469,0.5936101078987122,0.40405771136283875,-0.3263043165206909,-0.02352594549972712,0.7176922024829411,-0.32630431652096753,0.6590543580810757,-0.2851015971736092,-0.3263043165207674,0.7842597998378295,0.7464931659141165,0.11959273988391914,0.8339249567756873
0.44,219.96875,-229.96499633789062,-4.973776817321777,0.02288818359375,-0.01220703125,-0.04253387451171875,0.5806031823158264,-0.9135919213294983,-0.15051884949207306,1.0824730090604031,0.00154662364217032,-0.15051884949164673,-0.46104138977071135,-0.979382991636553,-0.15051884949264618,1.0651619220585695,1.0868661026768625,0.5722781883408251,0.14335111896745747
0.45,219.968994140625,-229.96510314941406,-4.974194049835205,0.0244140625,-0.01068115234375,-0.04172325134277344,0.5182711482048035,-0.2771679162979126,-0.0024447261821478605,0.5114446770657511,0.2895710300691396,-0.0024447261820508856,0.04311672315563112,-0.5861467285061921,-0.002444726182462623,0.5734919311610216,0.5771076341570438,0.32633763025404855,0.25484905452727863
0.46,219.96920776367188,-229.96522521972656,-4.974602699279785,0.0213623046875,-0.01220703125,-0.04086494445800781,0.21677039563655853,-0.13562558591365814,-0.03328085318207741,0.23053736201117878,0.11061748986691881,-0.0332808531820241,0.0013461687114612864,-0.2556988310049902,-0.03328085318221832,0.24268824865338495,0.24443080961248526,0.40118311445348714,0.36667740384544545
0.47000000000000003,219.9694366455078,-229.96533203125,-4.975003242492676,0.02288818359375,-0.01068115234375,-0.0400543212890625,-0.2715955376625061,-0.33521124720573425,-0.12908032536506653,0.13804184993649476,-0.4087482983206589,-0.1290803253648541,-0.4284901522063224,0.05026841131434957,-0.12908032536507935,0.4238436610120302,0.4640936120455642,0.5953630899857512,-0.2426377354642883
0.48,219.9696502685547,-229.9654541015625,-4.975395679473877,0.0213623046875,-0.01220703125,-0.03924369812011719,-0.051294587552547455,0.144508957862854,-0.027289513498544693,-0.14954920422568024,0.03389704615845845,-0.027289513498620972,0.09470973760797441,0.12059867256748652,-0.027289513498468757,0.1774238776563911,0.15218443879861668,-0.35174271875899693,0.22483419492459203
0.49,219.96986389160156,-229.96556091308594,-4.975780487060547,0.0213623046875,-0.01068115234375,-0.03848075866699219,0.4527592957019806,-0.03764967620372772,-0.10743927955627441,0.2737772864167629,0.36256649889181264,-0.10743927955629153,0.21013189036727747,-0.4028064762724484,-0.10743927955648208,0.45583155853614205,0.440626263115543,0.2889835375472623,0.6113205797821465
0.5,219.97007751464844,-229.96566772460938,-4.976157188415527,0.0213623046875,-0.01068115234375,-0.037670135498046875,-0.1773695945739746,-0.5513355135917664,-0.08463955670595169,0.3713011714601365,-0.44448426811722075,-0.08463955670563021,-0.5608190048973579,-0.14461282196690817,-0.08463955670607683,0.5593285977504312,0.5992319216185036,0.6077965858231568,-0.277601015960679
0.51,219.97027587890625,-229.9657745361328,-4.976526737213135,0.01983642578125,-0.01068115234375,-0.03695487976074219,-0.7782366871833801,-0.35097289085388184,0.2272448092699051,-0.11892707620677527,-0.8453937803725541,0.22724480927015686,-0.7123710599081565,0.4704909843483077,0.22724480927011373,0.8864547120743153,0.9151261677563393,-0.04516950975582161,-0.7206271900987357
0.52,219.97047424316406,-229.9658660888672,-4.976889133453369,0.01983642578125,-0.0091552734375,-0.0362396240234375,0.08100461959838867,-0.5501347780227661,-0.10944915562868118,0.5084039415775735,-0.22524535242170474,-0.10944915562838381,-0.42190137259615984,-0.3622281993447666,-0.10944915562890951,0.5392149619999489,0.5702213684543328,0.6719059008443096,-0.04529776489577206
0.53,219.97067260742188,-229.96597290039062,-4.977243900299072,0.01983642578125,-0.01068115234375,-0.0354766845703125,0.016949886456131935,0.28167465329170227,-0.10791167616844177,-0.22914290236585272,0.16468588262834316,-0.10791167616859658,0.24723796890414648,0.13601947056921063,-0.10791167616835136,0.31303535073107874,0.2801416830561514,-0.19501818024239975,0.5733689777300104
0.54,219.9708709716797,-229.966064453125,-4.977591514587402,0.01983642578125,-0.0091552734375,-0.03476142883300781,0.4184892177581787,-0.41470688581466675,-0.07993832230567932,0.5740430144405001,0.13262594265896982,-0.07993832230548166,-0.12740879479093647,-0.5752234540628146,-0.07993832230599773,0.5738360461446634,0.5866475021694676,0.530563545767765,0.22603735796528424
0.55,219.97105407714844,-229.96617126464844,-4.977932453155518,0.018310546875,-0.01068115234375,-0.03409385681152344,-0.039053820073604584,-0.47745922207832336,0.08065371215343475,0.38300904102426386,-0.287743972942363,0.08065371215369196,-0.42467735463943335,-0.22167919146257106,0.08065371215329073,0.47216078064174993,0.5039101685652748,0.37618402053458566,-0.4182971389020699
0.56,219.9712371826172,-229.9662628173828,-4.97826623916626,0.018310546875,-0.0091552734375,-0.03337860107421875,0.6350765824317932,0.2815953195095062,0.30041155219078064,0.10049337177022545,0.6874003468088734,0.3004115521905945,0.5769041207896154,-0.38703977828985375,0.3004115521906111,0.7767622642875469,0.7524887681837983,-0.4886030926768704,0.13765271445742588
0.5700000000000001,219.97142028808594,-229.9663543701172,-4.978593349456787,0.018310546875,-0.0091552734375,-0.032711029052734375,-0.42837268114089966,0.5775778293609619,0.0032230783253908157,-0.7170308078536016,-0.05446229767988592,0.003223078325116627,0.2602426025515035,0.6703529735124453,0.0032230783257541336,0.7376116149389448,0.7221868437668574,-0.4589656144052796,-0.05324469824370718
0.58,219.9716033935547,-229.96644592285156,-4.978914260864258,0.018310546875,-0.0091552734375,-0.03209114074707031,-0.644504725933075,-0.10386256128549576,-0.21854203939437866,-0.25565189472465827,-0.6006795262107018,-0.2185420393942866,-0.43140934102316,0.48995894211968566,-0.21854203939415442,0.6780267683745941,0.6972280224924294,0.2988563007477294,-0.20499104386509667
0.59,219.97177124023438,-229.96653747558594,-4.979228496551514,0.01678466796875,-0.0091552734375,-0.03142356872558594,-0.10963885486125946,-0.4465881288051605,-0.035792361944913864,0.31948073944438155,-0.33074718098127665,-0.03579236194468293,-0.43632590524204273,-0.14519416316670045,-0.03579236194501359,0.4416620348621974,0.47311188679672894,0.5608455915847743,-0.28702302618610537
0.6,219.97193908691406,-229.96661376953125,-4.979536533355713,0.01678466796875,-0.00762939453125,-0.030803680419921875,0.32365182042121887,-0.08492877334356308,0.14946573972702026,0.2442886376549257,0.22866233924361498,0.1494657397270419,0.10053896433603214,-0.31914780357375383,0.1494657397268692,0.3742845221398055,0.36953425439654647,-0.17089408428011363,-0.0366117028464053
0.61,219.97210693359375,-229.96670532226562,-4.9798383712768555,0.01678466796875,-0.0091552734375,-0.030183792114257812,0.7985975742340088,-0.5700709819793701,-0.09040682017803192,0.9078069142640628,0.3723246399281949,-0.09040682017780742,-0.05719696933751933,-0.9795241384375248,-0.09040682017850984,0.9711201680553165,0.9750465783382763,0.41348826617170403,0.30496387461103786
0.62,219.97227478027344,-229.96678161621094,-4.9801344871521,0.01678466796875,-0.00762939453125,-0.029611587524414062,-0.3635863661766052,-0.5243005752563477,-0.004764157347381115,0.2502316043223604,-0.586915922876473,-0.004764157347107949,-0.6373906851408929,0.028622907317471784,-0.004764157347410542,0.6250501970254577,0.6556500719071553,0.39623731787546845,-0.4841546163587922
0.63,219.97244262695312,-229.9668731689453,-4.980424404144287,0.01678466796875,-0.0091552734375,-0.02899169921875,0.596234917640686,-0.12174223363399506,0.10547660291194916,0.42042197906210077,0.43995749905956794,0.10547660291196356,0.2142942415057073,-0.5695570379819674,0.10547660291170037,0.6186332399771212,0.6092141607194875,-0.0013629694837625974,0.26823916737938636
0.64,219.97259521484375,-229.96694946289062,-4.980708122253418,0.0152587890625,-0.00762939453125,-0.028371810913085938,0.06722768396139145,0.35667264461517334,-0.0903485119342804,-0.26620905733037753,0.2467137334296249,-0.09034851193444733,0.3377560874167619,0.13287495580612038,-0.09034851193419556,0.3843900190736717,0.35719335293225196,-0.273041645712929,0.5413538638543619
0.65,219.97274780273438,-229.96702575683594,-4.980986595153809,0.0152587890625,-0.00762939453125,-0.0278472900390625,-0.31832486391067505,-0.3479216694831848,-0.1184675320982933,0.12526227851207586,-0.454631243543961,-0.11846753209811464,-0.46394760418606223,0.08445606309991353,-0.11846753209829021,0.46917315458443126,0.4963169623419187,0.5465696684015687,-0.2786486751075575
0.66,219.972900390625,-229.96710205078125,-4.981259346008301,0.0152587890625,-0.00762939453125,-0.02727508544921875,-0.2655903995037079,-0.33347955346107483,0.08739218860864639,0.1411548967334091,-0.40227124583833596,0.08739218860881258,-0.42365690377734344,0.047557207466083676,0.08739218860863483,0.4298146163983595,0.45699138963546215,0.20280432126358686,-0.6579139081422433
0.67,219.97303771972656,-229.96717834472656,-4.981526851654053,0.01373291015625,-0.00762939453125,-0.026750564575195312,0.514406681060791,0.33506229519844055,0.2272511124610901,-0.010267877192316421,0.6138204596584089,0.22725111246090635,0.5572841553670769,-0.2575176812843107,0.2272511124610226,0.6717833065824511,0.6499299685072473,-0.5368950292558036,0.17425489523008944
0.68,219.9731903076172,-229.96725463867188,-4.9817891120910645,0.0152587890625,-0.00762939453125,-0.026226043701171875,0.5650609731674194,-0.45179182291030884,-0.23493246734142303,0.6830397610134501,0.2384668799055403,-0.23493246734127637,-0.0823163786857848,-0.7187724130328308,-0.23493246734173326,0.7416556977870974,0.7475317233358588,0.6203936389845661,0.4365468633996751
0.6900000000000001,219.97332763671875,-229.9673309326172,-4.982045650482178,0.01373291015625,-0.00762939453125,-0.025653839111328125,-0.5531324148178101,-0.21884745359420776,-0.1139179989695549,-0.10855647730384654,-0.5848633886273626,-0.11391799896942002,-0.4793321985029751,0.35226458181259207,-0.11391799896944652,0.5966107107159336,0.6167880004516745,0.3234886280518446,-0.34840517493957424
0.7000000000000001,219.9734649658203,-229.96739196777344,-4.982297420501709,0.01373291015625,-0.006103515625,-0.025177001953125,0.24013179540634155,-1.1414703130722046,0.006669011432677507,1.0946263941095695,-0.40300217824937856,0.006669011433126154,-0.8394717336346217,-0.8098795631348877,0.0066690114322790406,1.1518999264755434,1.1726159931134612,0.5065221845432086,-0.19744813867901495
0.71,219.97360229492188,-229.96746826171875,-4.982544422149658,0.01373291015625,-0.00762939453125,-0.024700164794921875,0.07896807789802551,0.09783235192298889,-0.0003547001106198877,-0.040948023531924956,0.11887129872663839,-0.00035470011066575575,0.1248349816541108,-0.014945020827909017,-0.0003547001106160292,0.13994688833421526,0.11397320005125296,-0.39683118900437403,0.4991683303122305
0.72,219.97373962402344,-229.967529296875,-4.982785701751709,0.01373291015625,-0.006103515625,-0.024127960205078125,0.25008103251457214,0.729755163192749,-0.17130732536315918,-0.4855734590318734,0.5994176680742954,-0.17130732536347007,0.7511648013461081,0.17559773954871266,-0.17130732536302953,0.7985139446176565,0.7736167693398657,-0.27573657997476153,0.5955485105652196
0.73,219.973876953125,-229.9676055908203,-4.983022689819336,0.01373291015625,-0.00762939453125,-0.023698806762695312,0.11533857882022858,0.14857438206672668,-0.14228688180446625,-0.06467842050829122,0.17661833353393389,-0.14228688180453405,0.18713980906367375,-0.018868642860163425,-0.14228688180445884,0.23272020457170184,0.21037919296783938,0.16945323431869275,0.9075698065277761
0.74,219.9739990234375,-229.96766662597656,-4.983254909515381,0.01220703125,-0.006103515625,-0.023221969604492188,0.5345463752746582,-0.14420467615127563,-0.059678636491298676,0.40592655954392803,0.3765082329621535,-0.05967863649128435,0.1614908243487261,-0.5295805272879635,-0.0596786364914925,0.550214417911242,0.5455666056331155,0.26954315223907366,0.43931591497013645
0.75,219.97412109375,-229.9677276611328,-4.983482360839844,0.01220703125,-0.006103515625,-0.022745132446289062,-0.26367127895355225,0.32136327028274536,0.013429993763566017,-0.41229972294060274,-0.05297007286761604,0.013429993763462978,0.1324828290237246,0.39401166248013747,0.01342999376372807,0.4286153267179182,0.41936507131200434,-0.45459232858664206,-0.09908348518646899
0.76,219.9742431640625,-229.96778869628906,-4.983705520629883,0.01220703125,-0.006103515625,-0.02231597900390625,-0.3388160765171051,0.6562573313713074,-0.025157783180475235,-0.736042189173217,0.060925495372741535,-0.025157783180699028,0.37656592886736834,0.6353488187174008,-0.025157783180204046,0.75125086358038,0.7377171404794899,-0.4549900574845254,0.06623161534301925
