policy,rmse_mean,rmse_std,rmse_ci_lo,rmse_ci_hi,crlb_eff_mean,nees_pct_mean,nis_pct_mean,avg_beacons,energy_mean_Wh,energy_savings_pct,switch_count_mean
imu_dvl_depth,3.1425471556005613,1.0639147935140072,2.847645020481973,3.4374492907191496,0.9063119158715931,92.89344444444446,nan,4.0,0.0,100.0,0.0
imu_dvl_depth_all4,1.110503466966253,0.38990832974152945,1.0024263919577214,1.2185805419747846,0.6939834381287118,95.45962222222224,91.5135135135135,4.0,19.99999999998181,0.0,0.0
adaptive,1.2522161724221967,0.3312327325708463,1.1604031431722928,1.3440292016721007,0.7463628920289489,95.67820000000002,93.61486830054355,2.011111111111111,10.05555555554641,49.72222222222222,51.56
