t,err_norm,trace_Ppos,active_count,active_set,rank_xy,gdop_xy,rank_3d,gdop_3d,mode
0.59,0.09774409756619219,2.003735722930115,2.0,usv2|usv4,2.0,3.9459108407020818,2.0,3.420369362555876,xy
0.6,0.09034031597105757,2.0035401454582606,2.0,usv2|usv4,2.0,3.9462397171941612,2.0,3.420272107949587,xy
0.61,0.09191734921282217,2.0036606352916486,2.0,usv2|usv4,2.0,3.946237224374075,2.0,3.4199123978085995,xy
0.62,0.09349009791087956,2.0037711139936216,2.0,usv2|usv4,2.0,3.9462348742359405,2.0,3.41958998154778,xy
0.63,0.09507029101735064,2.0038952035270383,2.0,usv2|usv4,2.0,3.946232661816294,2.0,3.4193070840179165,xy
0.64,0.09652776546780628,2.004009802869043,2.0,usv2|usv4,2.0,3.94623058369227,2.0,3.4190654187832155,xy
0.65,0.08017864480111976,2.003827522408455,2.0,usv2|usv4,2.0,3.9462146636673956,2.0,3.4188504679396075,xy
0.66,0.08127881533051302,2.00393674276874,2.0,usv2|usv4,2.0,3.946212622716557,2.0,3.418696806194845,xy
0.67,0.08257772660884201,2.00405826346334,2.0,usv2|usv4,2.0,3.9462107155326533,2.0,3.4185917754994217,xy
0.68,0.08387169497018963,2.004171274204033,2.0,usv2|usv4,2.0,3.9462089328855403,2.0,3.4185334467529267,xy
0.6900000000000001,0.08516955176621556,2.004296148291932,2.0,usv2|usv4,2.0,3.946207271384925,2.0,3.418519645837577,xy
0.7000000000000001,0.11499014853352568,2.0041048423628323,2.0,usv2|usv4,2.0,3.945906942444238,2.0,3.4182924555624004,xy
0.71,0.11669491494590215,2.00422416158013,2.0,usv2|usv4,2.0,3.9459012383002725,2.0,3.418360793040756,xy
0.72,0.11836542335344719,2.0043358051405424,2.0,usv2|usv4,2.0,3.945895654862219,2.0,3.4184705174962753,xy
0.73,0.12007523461004438,2.0044582524996235,2.0,usv2|usv4,2.0,3.945890189104398,2.0,3.418616324548064,xy
0.74,0.12180099095943321,2.004573397110874,2.0,usv2|usv4,2.0,3.9458848392990675,2.0,3.4187965617193683,xy
0.75,0.11607311118669796,2.004392353682555,2.0,usv2|usv4,2.0,3.9459446365544903,2.0,3.4190649900948213,xy
0.76,0.1177420470849009,2.0045028076773304,2.0,usv2|usv4,2.0,3.9459403905059287,2.0,3.419305504650488,xy
0.77,0.11933946113582561,2.004623151703114,2.0,usv2|usv4,2.0,3.9459362639866904,2.0,3.419569880528973,xy
0.78,0.1210064080329334,2.0047368649927617,2.0,usv2|usv4,2.0,3.945932254448314,2.0,3.4198544964421025,xy
0.79,0.12262233041987723,2.0048601499242635,2.0,usv2|usv4,2.0,3.9459283638082097,2.0,3.4201571550146808,xy
0.8,0.1508450470765894,2.004671839401516,2.0,usv2|usv4,2.0,3.9456631758219314,2.0,3.4202503101461375,xy
0.81,0.1527874787333167,2.0047903433378034,2.0,usv2|usv4,2.0,3.9456562440540686,2.0,3.420573536092205,xy
0.8200000000000001,0.15464831672620075,2.0049028006122347,2.0,usv2|usv4,2.0,3.945649433898718,2.0,3.4209032717891796,xy
0.8300000000000001,0.15659219980685302,2.0050240717844177,2.0,usv2|usv4,2.0,3.945642740410819,2.0,3.4212335894141654,xy
0.84,0.15864290329351732,2.0051395718102456,2.0,usv2|usv4,2.0,3.945636162830995,2.0,3.4215625270086676,xy
0.85,0.1308534357172071,2.0049594416644934,2.0,usv2|usv4,2.0,3.945907674313649,2.0,3.422126620839067,xy
0.86,0.13240223214796565,2.005070787042186,2.0,usv2|usv4,2.0,3.9459046247653946,2.0,3.422448890476399,xy
0.87,0.13398822855455936,2.0051902813735745,2.0,usv2|usv4,2.0,3.9459016931787874,2.0,3.4227591133680217,xy
0.88,0.13572230853113884,2.005304484825045,2.0,usv2|usv4,2.0,3.9458988808765887,2.0,3.4230496513087707,xy
0.89,0.13731882879613647,2.005426599180632,2.0,usv2|usv4,2.0,3.9458961906089436,2.0,3.4233217080493024,xy
0.9,0.09354915660269823,2.005240498734141,2.0,usv2|usv4,2.0,3.9461195425523194,2.0,3.4237538488645782,xy
0.91,0.09463828190293753,2.0053584139135507,2.0,usv2|usv4,2.0,3.9461196139633006,2.0,3.4239808696072784,xy
0.92,0.0957672412404023,2.005471461568726,2.0,usv2|usv4,2.0,3.946119805643982,2.0,3.424181859490004,xy
0.93,0.09685501692712747,2.0055918587685952,2.0,usv2|usv4,2.0,3.9461201163847206,2.0,3.4243557564537426,xy
0.9400000000000001,0.0982089897043906,2.0057075966619613,2.0,usv2|usv4,2.0,3.9461205436544473,2.0,3.4245000109762564,xy
0.9500000000000001,0.0791486226909315,2.00552818028424,2.0,usv2|usv4,2.0,3.9463039195650826,2.0,3.4247719014534517,xy
0.96,0.07975273253163385,2.0056401903899843,2.0,usv2|usv4,2.0,3.9463065155912247,2.0,3.4248609521939515,xy
0.97,0.08063411798627496,2.005759051194793,2.0,usv2|usv4,2.0,3.9463092229663497,2.0,3.424920473510793,xy
0.98,0.08208964375173372,2.005873605993446,2.0,usv2|usv4,2.0,3.946312040577739,2.0,3.4249499153590293,xy
0.99,0.08297169792861536,2.0059948300212986,2.0,usv2|usv4,2.0,3.9463149705841465,2.0,3.424952834894177,xy
1.0,0.07658567911293374,2.0058104210711862,2.0,usv2|usv4,2.0,3.9464334169768684,2.0,3.425029628400076,xy
1.01,0.07739268095051938,2.0059278992431477,2.0,usv2|usv4,2.0,3.94643772235547,2.0,3.4249803730097383,xy
1.02,0.07762915760535326,2.0060413860586155,2.0,usv2|usv4,2.0,3.946442132909556,2.0,3.4249085118461116,xy
1.03,0.07843445078164576,2.0061611151510372,2.0,usv2|usv4,2.0,3.9464466442864548,2.0,3.4248110829260123,xy
1.04,0.08012509138125658,2.0062770130862155,2.0,usv2|usv4,2.0,3.9464512534066785,2.0,3.4246889079403786,xy
1.05,0.0558843833329828,2.0060981777292706,2.0,usv2|usv4,2.0,3.9466433870563447,2.0,3.424705582179139,xy
1.06,0.05588061661553821,2.006210694987299,2.0,usv2|usv4,2.0,3.9466499904860313,2.0,3.424550685311711,xy
1.07,0.05645836685477146,2.0063290714344273,2.0,usv2|usv4,2.0,3.946656686620379,2.0,3.42437913865854,xy
1.08,0.05614758102764867,2.006443882273231,2.0,usv2|usv4,2.0,3.946663475896231,2.0,3.4241972825941067,xy
1.09,0.05671576792577396,2.006564411785441,2.0,usv2|usv4,2.0,3.9466703515816706,2.0,3.424003082276435,xy
1.1,0.06645219381968838,2.0063813343022927,2.0,usv2|usv4,2.0,3.9464990650496405,2.0,3.4236429727759656,xy
1.11,0.06709793213775717,2.006498481028849,2.0,usv2|usv4,2.0,3.946504473019325,2.0,3.423434386737473,xy
1.12,0.06663296205233062,2.006612300492778,2.0,usv2|usv4,2.0,3.946509967804374,2.0,3.423225026405379,xy
1.1300000000000001,0.06727376097601769,2.006731507127283,2.0,usv2|usv4,2.0,3.946515540879888,2.0,3.4230122590392105,xy
1.1400000000000001,0.0690462597804142,2.006847511579924,2.0,usv2|usv4,2.0,3.946521187294927,2.0,3.422801196494161,xy
1.1500000000000001,0.06020630315172878,2.006669163485229,2.0,usv2|usv4,2.0,3.9465867900168936,2.0,3.422648282926532,xy
1.16,0.05926534543328342,2.0067820746297653,2.0,usv2|usv4,2.0,3.946593115002467,2.0,3.422459748254509,xy
1.17,0.0598087208233155,2.006900073210599,2.0,usv2|usv4,2.0,3.946599505771122,2.0,3.4222794364580267,xy
1.18,0.06034607494378346,2.0070150725187217,2.0,usv2|usv4,2.0,3.946605963826091,2.0,3.4221136649516026,xy
1.19,0.060886787302457744,2.0071350490544395,2.0,usv2|usv4,2.0,3.946612487341881,2.0,3.421963429623707,xy
1.2,0.08394900778321752,2.0069530433907543,2.0,usv2|usv4,2.0,3.9463402950626643,2.0,3.42157990002997,xy
1.21,0.084672759632428,2.007069934384781,2.0,usv2|usv4,2.0,3.9463445932403216,2.0,3.4214586884684044,xy
1.22,0.08529317957865232,2.007184009319628,2.0,usv2|usv4,2.0,3.946348953069643,2.0,3.421354373091339,xy
1.23,0.08601144778925199,2.007302799762729,2.0,usv2|usv4,2.0,3.9463533739512964,2.0,3.4212666411401647,xy
1.24,0.08699861114573422,2.0074188730038083,2.0,usv2|usv4,2.0,3.946357853274889,2.0,3.421195315036198,xy
1.25,0.08439502591322763,2.007240942800492,2.0,usv2|usv4,2.0,3.946385634786307,2.0,3.421158937705145,xy
1.26,0.0852162949412492,2.007354164303009,2.0,usv2|usv4,2.0,3.9463904161197814,2.0,3.4211234391800507,xy
1.27,0.08591735692867788,2.007471863205538,2.0,usv2|usv4,2.0,3.9463952541509126,2.0,3.4211056362884396,xy
1.28,0.08659957362017126,2.0075870019219075,2.0,usv2|usv4,2.0,3.9464001493198695,2.0,3.42110457441768,xy
1.29,0.0872941347635346,2.007706530690427,2.0,usv2|usv4,2.0,3.9464051012114623,2.0,3.4211202294245617,xy
1.3,0.08094539702286042,2.00752540382797,2.0,usv2|usv4,2.0,3.9464655268872737,2.0,3.4211998167594215,xy
1.31,0.08158013578319492,2.007642094805239,2.0,usv2|usv4,2.0,3.9464710218457277,2.0,3.4212468615859453,xy
1.32,0.08180150056148469,2.007756368013534,2.0,usv2|usv4,2.0,3.94647657299209,2.0,3.4213102980785446,xy
1.33,0.08242622595628302,2.0078748218149682,2.0,usv2|usv4,2.0,3.9464821745741556,2.0,3.421385591472343,xy
1.34,0.08279747221845955,2.007990936761635,2.0,usv2|usv4,2.0,3.9464878321625894,2.0,3.4214746602821906,xy
1.35,0.11665819755369455,2.0078133712230217,2.0,usv2|usv4,2.0,3.9462619522267697,2.0,3.421386549262745,xy
1.36,0.11749323606796849,2.007926840161513,2.0,usv2|usv4,2.0,3.9462659842499894,2.0,3.421494973743359,xy
1.37,0.11837070244658762,2.008044298169764,2.0,usv2|usv4,2.0,3.946270069821891,2.0,3.421612192688318,xy
1.3800000000000001,0.11939993325849728,2.008159539971927,2.0,usv2|usv4,2.0,3.9462742068957617,2.0,3.4217368032863322,xy
1.3900000000000001,0.12029141259972567,2.008278701036369,2.0,usv2|usv4,2.0,3.9462783982987135,2.0,3.421869134371697,xy
1.4000000000000001,0.12814789554629077,2.0080983058526476,2.0,usv2|usv4,2.0,3.9461892897396735,2.0,3.421918743972612,xy
1.41,0.12908237271351575,2.008214838719237,2.0,usv2|usv4,2.0,3.9461929011452073,2.0,3.422062789489632,xy
1.42,0.12984626365144267,2.0083292669887802,2.0,usv2|usv4,2.0,3.946196566610907,2.0,3.4222107213117345,xy
1.43,0.1307781355724234,2.00844744500841,2.0,usv2|usv4,2.0,3.94620028286896,2.0,3.422358940406083,xy
1.44,0.13158975111827417,2.0085635819283985,2.0,usv2|usv4,2.0,3.946204053253579,2.0,3.422507402314764,xy
1.45,0.13159570314197247,2.008386339020002,2.0,usv2|usv4,2.0,3.946216147160007,2.0,3.42265980830772,xy
1.46,0.13241498113987657,2.008500007110148,2.0,usv2|usv4,2.0,3.946220083589158,2.0,3.4228010645519764,xy
1.47,0.13334682343964258,2.0086172693209643,2.0,usv2|usv4,2.0,3.946224071850409,2.0,3.422935909996781,xy
1.48,0.13426339833784706,2.0087325868561887,2.0,usv2|usv4,2.0,3.9462281124798233,2.0,3.4230634509500293,xy
1.49,0.13517814447324586,2.008851442370673,2.0,usv2|usv4,2.0,3.946232207256577,2.0,3.4231801163155833,xy
1.5,0.12021741421066592,2.0086716643253695,2.0,usv2|usv4,2.0,3.9463622452194884,2.0,3.42339136626938,xy
1.51,0.12102152551719574,2.0087880711930803,2.0,usv2|usv4,2.0,3.946367299820829,2.0,3.4234828545362483,xy
1.52,0.12174046019956342,2.0089026213150474,2.0,usv2|usv4,2.0,3.946372409345956,2.0,3.423562452601881,xy
1.53,0.12255787130877147,2.009020570984689,2.0,usv2|usv4,2.0,3.9463775709148488,2.0,3.423627713112884,xy
1.54,0.12334437056573175,2.0091367153114756,2.0,usv2|usv4,2.0,3.9463827857279052,2.0,3.4236802107841235,xy
1.55,0.1039015941577162,2.008959761051767,2.0,usv2|usv4,2.0,3.9465509193957775,2.0,3.4238545047407065,xy
1.56,0.10460220332056602,2.0090735906223864,2.0,usv2|usv4,2.0,3.9465573044456708,2.0,3.423878992783287,xy
1.57,0.10527763901320274,2.0091906922316602,2.0,usv2|usv4,2.0,3.946563741653086,2.0,3.423889919227615,xy
1.58,0.10590481852886778,2.009306064580737,2.0,usv2|usv4,2.0,3.9465702321989613,2.0,3.423888211812599,xy
1.59,0.1065800824033248,2.0094246636224007,2.0,usv2|usv4,2.0,3.946576771897579,2.0,3.4238726138189852,xy
1.6,0.08977915257127615,2.0092454118978225,2.0,usv2|usv4,2.0,3.9467251375392998,2.0,3.4239671547042545,xy
1.61,0.09035748924660425,2.0093617177628493,2.0,usv2|usv4,2.0,3.9467326787464287,2.0,3.4239287768519873,xy
1.62,0.09094021041581717,2.009476363815674,2.0,usv2|usv4,2.0,3.9467402657409147,2.0,3.4238803966619242,xy
1.6300000000000001,0.09149996853335957,2.009594122688251,2.0,usv2|usv4,2.0,3.9467478988454334,2.0,3.4238231083583495,xy
1.6400000000000001,0.09207747979573896,2.009710263537611,2.0,usv2|usv4,2.0,3.946755576928497,2.0,3.4237571825454065,xy
1.6500000000000001,0.04358711269978381,2.0095335699137205,2.0,usv2|usv4,2.0,3.9472102323041276,2.0,3.424076034017505,xy
1.6600000000000001,0.04379915156475122,2.009647531127027,2.0,usv2|usv4,2.0,3.947220769732597,2.0,3.4239983051912515,xy
1.67,0.044080365412094244,2.009764500003721,2.0,usv2|usv4,2.0,3.94723134677368,2.0,3.4239149390689714,xy
1.68,0.04437860839636779,2.009879910935924,2.0,usv2|usv4,2.0,3.947241963096566,2.0,3.4238281977120857,xy
1.69,0.04465891366248358,2.00999829281858,2.0,usv2|usv4,2.0,3.947252617792527,2.0,3.4237418322712654,xy
1.7,0.0850286708723043,2.00981949424796,2.0,usv2|usv4,2.0,3.947313414212044,2.0,3.42371829665896,xy
1.71,0.08554685258500475,2.009935718821074,2.0,usv2|usv4,2.0,3.94732445627283,2.0,3.4236355316863185,xy
1.72,0.0860861176840853,2.0100504402788433,2.0,usv2|usv4,2.0,3.9473355347350716,2.0,3.42355627813714,xy
1.73,0.08661651007335774,2.010168038482344,2.0,usv2|usv4,2.0,3.9473466446992327,2.0,3.4234812465665247,xy
1.74,0.0871465935274282,2.010284167628015,2.0,usv2|usv4,2.0,3.947357785706026,2.0,3.42341163786441,xy
1.75,0.08331876947805102,2.0101077111564924,2.0,usv2|usv4,2.0,3.947352238887527,2.0,3.423332798979979,xy
1.76,0.08382544127198267,2.010221780050413,2.0,usv2|usv4,2.0,3.947363344077175,2.0,3.4232776822966766,xy
1.77,0.08433008490664994,2.0103386385272,2.0,usv2|usv4,2.0,3.9473744794662045,2.0,3.4232302932498846,xy
1.78,0.08483280652020625,2.0104540752789966,2.0,usv2|usv4,2.0,3.947385644521454,2.0,3.4231912090261747,xy
1.79,0.08535043628804466,2.0105722718795147,2.0,usv2|usv4,2.0,3.947396837539899,2.0,3.423160177710828,xy
1.8,0.07276555081823784,2.0103938666819903,2.0,usv2|usv4,2.0,3.9474112134319648,2.0,3.423136783166056,xy
1.81,0.07319318740644522,2.0105100256660964,2.0,usv2|usv4,2.0,3.9474224759143683,2.0,3.4231257760467138,xy
1.82,0.07361835185596495,2.010624806059191,2.0,usv2|usv4,2.0,3.9474337656203002,2.0,3.4231251612979414,xy
1.83,0.07404580728390807,2.0107422680312146,2.0,usv2|usv4,2.0,3.9474450818001916,2.0,3.423133955405777,xy
1.84,0.07448370599206437,2.01085837918933,2.0,usv2|usv4,2.0,3.947456423890869,2.0,3.4231519799301666,xy
1.85,0.1022781717712749,2.010682139889361,2.0,usv2|usv4,2.0,3.9471644189048933,2.0,3.422920251765959,xy
1.86,0.10285253489203328,2.010796296976762,2.0,usv2|usv4,2.0,3.947174132072128,2.0,3.4229555006991883,xy
1.87,0.10343162015555808,2.0109130631219925,2.0,usv2|usv4,2.0,3.9471838699217283,2.0,3.4229985412104744,xy
1.8800000000000001,0.10401341589355802,2.0110285155312635,2.0,usv2|usv4,2.0,3.9471936306949553,2.0,3.4230485000531856,xy
1.8900000000000001,0.10458877589523198,2.0111465529577264,2.0,usv2|usv4,2.0,3.947203419838086,2.0,3.4231052231757855,xy
1.9000000000000001,0.09798849973303336,2.010968491679272,2.0,usv2|usv4,2.0,3.9472669770609605,2.0,3.42321035183794,xy
1.9100000000000001,0.09852071854363081,2.0110845976792238,2.0,usv2|usv4,2.0,3.9472771097510373,2.0,3.4232760108003273,xy
1.92,0.09912392503282665,2.011199423633527,2.0,usv2|usv4,2.0,3.9472872653314015,2.0,3.423344687792569,xy
1.93,0.09965275460502956,2.011316769372434,2.0,usv2|usv4,2.0,3.947297448722246,2.0,3.4234171201366084,xy
1.94,0.10010973503208338,2.0114328576982436,2.0,usv2|usv4,2.0,3.9473076625690164,2.0,3.423493315884406,xy
1.95,0.09500596779947962,2.011256818339532,2.0,usv2|usv4,2.0,3.947242992757685,2.0,3.423498302643469,xy
1.96,0.09552709749454373,2.0113710475930047,2.0,usv2|usv4,2.0,3.947252853374549,2.0,3.4235738833945213,xy
1.97,0.09603778197781006,2.011487736132236,2.0,usv2|usv4,2.0,3.947262741611314,2.0,3.4236491846646295,xy
1.98,0.09652310378506425,2.011603196018914,2.0,usv2|usv4,2.0,3.947272658794466,2.0,3.423722557672397,xy
1.99,0.09703201186864574,2.01172109583049,2.0,usv2|usv4,2.0,3.9472826031421486,2.0,3.4237924033055616,xy
2.0,0.05725986772083243,2.0115433371105516,2.0,usv2|usv4,2.0,3.9475705053178918,2.0,3.42409160203222,xy
2.0100000000000002,0.05754825779553585,2.0116594002938504,2.0,usv2|usv4,2.0,3.9475819341561444,2.0,3.42415657562469,xy
2.02,0.057865301475171584,2.0117742608346894,2.0,usv2|usv4,2.0,3.947593391556677,2.0,3.4242183049221846,xy
2.0300000000000002,0.05816794012046078,2.0118915068196475,2.0,usv2|usv4,2.0,3.9476048741013274,2.0,3.4242747746374667,xy
2.04,0.05850478774746777,2.012007568552851,2.0,usv2|usv4,2.0,3.9476163837257423,2.0,3.424326498096298,xy
2.05,0.010878084799319556,2.0118317140932716,2.0,usv2|usv4,2.0,3.947962418256348,2.0,3.424647248227433,xy
2.06,0.010672225933183427,2.011946002201886,2.0,usv2|usv4,2.0,3.9479756543651248,2.0,3.424685293641445,xy
2.07,0.010726750481403832,2.012062625198556,2.0,usv2|usv4,2.0,3.947988920208969,2.0,3.424716615341798,xy
2.08,0.010732069078873908,2.012178085919064,2.0,usv2|usv4,2.0,3.9480022134685324,2.0,3.424739979060773,xy
2.09,0.010780254035065558,2.0122958660350263,2.0,usv2|usv4,2.0,3.948015534651509,2.0,3.424755529835482,xy
2.1,0.026641312988883375,2.012118374951039,2.0,usv2|usv4,2.0,3.9478952590396066,2.0,3.424648679023377,xy
2.11,0.026768525562790066,2.012234403537341,2.0,usv2|usv4,2.0,3.9479079737001688,2.0,3.4246488469039145,xy
2.12,0.026871401017515027,2.012349289581575,2.0,usv2|usv4,2.0,3.947920712852838,2.0,3.4246420281542767,xy
2.13,0.027002895728815656,2.012466449462114,2.0,usv2|usv4,2.0,3.947933477527787,2.0,3.4246296596352233,xy
2.14,0.02713082711591143,2.01258248167761,2.0,usv2|usv4,2.0,3.947946268027822,2.0,3.424612252032585,xy
2.15,0.021602320241586998,2.0124067988364303,2.0,usv2|usv4,2.0,3.948000558923352,2.0,3.424627111179408,xy
2.16,0.021669304488701933,2.012521134657228,2.0,usv2|usv4,2.0,3.9480135972814043,2.0,3.4246029248760057,xy
2.17,0.02177366343351206,2.012637702025463,2.0,usv2|usv4,2.0,3.948026658238978,2.0,3.4245770291187854,xy
2.18,0.022090335367035637,2.0127531581512876,2.0,usv2|usv4,2.0,3.948039741898049,2.0,3.4245499638945303,xy
2.19,0.022207893166045958,2.012870833541095,2.0,usv2|usv4,2.0,3.948052844842381,2.0,3.424521493211522,xy
2.2,0.03587777249445461,2.012693580364923,2.0,usv2|usv4,2.0,3.948153193642776,2.0,3.4245584733265417,xy
2.21,0.03604425356964744,2.0128095809964885,2.0,usv2|usv4,2.0,3.9481667432999195,2.0,3.4245306630031123,xy
2.22,0.03618639385950837,2.012924484979893,2.0,usv2|usv4,2.0,3.9481803133847078,2.0,3.4245029500249022,xy
2.23,0.03634999167718962,2.0130415701027644,2.0,usv2|usv4,2.0,3.9481939042308065,2.0,3.424475955721763,xy
