t,true_x,true_y,true_z,est_x,est_y,est_z,pos_err_norm,P_xx,P_yy,P_zz,nees_pos,nees_full,nis_used,nis_skipped,usv1_enabled,usv2_enabled,usv3_enabled,usv4_enabled
0.01,219.97708129882812,-229.97702026367188,-4.976943492889404,219.9771403598666,-229.97707942123412,-4.9770033258705135,0.00010279984954480011,1.0002000001220002,1.0002000001220002,1.0002000001220002,1.056569592595933e-08,0.0004227208834726596,nan,nan,True,True,True,True
0.02,219.97544860839844,-229.97518920898438,-4.975301265716553,219.97731696107982,-229.97715708375873,-4.954274754736939,0.02120088292608116,1.0006000012120004,1.0006000012120004,0.0008991912131812085,0.49168716788470407,0.596824053543413,nan,nan,True,True,True,True
0.03,219.97393798828125,-229.9732666015625,-4.973775386810303,219.97760985150933,-229.97715402866902,-4.9545667407313605,0.019939076038279185,1.001200004238001,1.001200004238001,0.0010995118252531129,0.3356066557945181,0.550273567912738,nan,nan,True,True,True,True
0.04,219.9725341796875,-229.9712677001953,-4.97236442565918,219.9780176072836,-229.97707131052317,-4.967215964105764,0.009500343541483294,1.002000010168002,1.002000010168002,0.0005624656081106611,0.04718944860415645,0.3577341796307063,nan,nan,True,True,True,True
0.05,219.9712371826172,-229.96920776367188,-4.971066951751709,219.97032827596112,-229.97476489545258,-4.962099809941149,0.010588553120622884,1.0009210094183945,1.0009210094183945,0.0006537127138570228,0.1230362195519929,0.2484890945669066,nan,nan,True,True,True,True
0.06,219.97006225585938,-229.96705627441406,-4.969882011413574,219.96931996690702,-229.9740961426426,-4.970188921435585,0.007085543827080806,1.0012062473429266,1.0012062473429266,0.00043231587918665605,0.00026793216371584527,0.13043630655183946,nan,nan,True,True,True,True
0.07,219.968994140625,-229.96482849121094,-4.968808650970459,219.96842296571833,-229.9733499659084,-4.969294932377796,0.008554428174961761,1.00152516620639,1.00152516620639,0.0005964306937173778,0.00046930527008344367,0.13043551043917126,nan,nan,True,True,True,True
0.08,219.96803283691406,-229.9625244140625,-4.967845439910889,219.96763601370583,-229.9725272242811,-4.95759190867797,0.014329988962739975,1.001877766976785,1.001877766976785,0.00042086504733437533,0.24990671189513133,0.3798653816986585,nan,nan,True,True,True,True
0.09,219.96719360351562,-229.96014404296875,-4.966991424560547,219.9669580902175,-229.97162882000808,-4.9561668689454486,0.015783743992507947,1.0022640506221119,1.0022640506221119,0.0005921963012601953,0.19799004332518425,0.3309440447883003,nan,nan,True,True,True,True
0.1,219.96644592285156,-229.9576873779297,-4.966244697570801,220.00153246130577,-229.94694150944315,-4.9461261944538,0.04184845323183895,1.0019194355704708,1.0019194355704708,0.0003930998784535813,1.0309911045302764,2.692641872703649,nan,nan,True,True,True,True
0.11,219.9658203125,-229.95516967773438,-4.96560525894165,220.004583929063,-229.94352213209942,-4.944993569795488,0.04542163600993293,1.0022125063897773,1.0022125063897773,0.000538219517512615,0.7909812354677427,2.4512385993628616,nan,nan,True,True,True,True
0.12,219.9652862548828,-229.9525604248047,-4.965071678161621,220.00774099755276,-229.9400292323727,-4.936395794449285,0.05274222469352622,1.0025239678558553,1.0025239678558553,0.00039309787743350836,2.0938159803393668,3.7659424394228482,nan,nan,True,True,True,True
0.13,219.96485900878906,-229.94989013671875,-4.96464204788208,220.01100253666505,-229.93646358039376,-4.935112640078888,0.056404640809041194,1.0028538209367048,1.0028538209367048,0.0005374463045156113,1.6247644027676904,3.3050017767218356,nan,nan,True,True,True,True
